,Unnamed: 0,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
9014,9014,45941,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Mumbai Slang Women Black Top,1299
9015,9015,25098,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Men Leather Dark Brown Wallet,2276
9016,9016,44893,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Puma Men Grey Honeycomb Polo T-shirt,832
9017,9017,53824,Women,Apparel,Topwear,Tunics,Black,Fall,2012.0,Casual,Ayaanay_Women_New_2013_Tunics_Size_Chart.jpg,2601
9018,9018,1728,Unisex,Footwear,Shoes,Sports Shoes,Green,Fall,2010.0,Sports,Newfeel Unisex Green Sports Shoes,546
9019,9019,21438,Women,Accessories,Headwear,Caps,Blue,Winter,2012.0,Casual,Roxy Women Mellow Beanie Blue Cap,3695
9020,9020,59522,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013.0,Casual,Lucera Silver Earrings,1114
9021,9021,32813,Women,Footwear,Shoes,Heels,Purple,Winter,2012.0,Casual,iPanema Women Ritmos Purple Flats,2366
9022,9022,5388,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011.0,Sports,Kalenji Kapteren Tr Grey Blue 2010,4053
9023,9023,24976,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top,4100
9024,9024,4854,Unisex,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Newfeel Unisex White Shoes,4387
9025,9025,5986,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Pink Checked Shirt,4620
9026,9026,24378,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Folklore Women Red  Kurta,4087
9027,9027,4068,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Crocs Men's Tideline Canvas Khaki Shoe,3539
9028,9028,59710,Women,Apparel,Innerwear,Briefs,Orange,Summer,2014.0,Casual,Avirate Orange Brief,4014
9029,9029,47418,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Baggit Women Beige Handbag,4209
9030,9030,43884,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Puma Men Grey Street Jump Shoes,854
9031,9031,17368,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Fall,2011.0,Formal,Arrow Men Formal Maroon Tie+Cufflink+Pocket square - Combo Pack,4516
9032,9032,29467,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Giordano Men Silver Dial Watch,670
9033,9033,42956,Men,Accessories,Belts,Belts,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue & White Belt,3183
9034,9034,35038,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Fabindia Women Printed Pink Kurta,3324
9035,9035,18320,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Wills Lifestyle Men Check Green Shirt,1584
9036,9036,48450,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,French Connection Men Grey T-shirt,4150
9037,9037,23961,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Provogue Men Printed White Shirt,1253
9038,9038,9777,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Men Cress 3spespt Black Track Pants,1890
9039,9039,49582,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Flats,4742
9040,9040,38343,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mr. Men Little Miss Girls White Tops,4089
9041,9041,39291,Men,Footwear,Shoes,Casual Shoes,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Shoes,4559
9042,9042,15867,Unisex,Footwear,Shoes,Casual Shoes,Silver,Fall,2011.0,Casual,Warner Bros Kids Unisex SD Silly Shoe Silver Casual Shoes,1488
9043,9043,1942,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Puma Mens Reggae All Night White T-shirt,4822
9044,9044,59374,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Printed Kurta,2023
9045,9045,51119,Women,Free Items,Free Gifts,Free Gifts,Purple,Summer,2012.0,Ethnic,Satya Paul Purple Saree,1222
9046,9046,29003,Men,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,Cabarelli Men Black Backpack,2233
9047,9047,7289,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mickey Men's Goofy's Running Royal Blue T-shirt,2804
9048,9048,26877,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Jealous 21 Women Printed Pink Top,4388
9049,9049,23539,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,Classic Polo Men White Sweatshirt,501
9050,9050,48808,Men,Accessories,Jewellery,Pendant,Steel,Summer,2012.0,Casual,Revv Men Steel Pendant,2125
9051,9051,30912,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Solid Kurti,3591
9052,9052,3629,Unisex,Footwear,Flip Flops,Flip Flops,White,Summer,2011.0,Casual,Puma Unisex Tropi Cat Graphic White Yellow Flip Flop,717
9053,9053,19696,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Shirt,4377
9054,9054,46992,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multi Coloured Kurta,1209
9055,9055,27199,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,Doodle Kids Girl Printed Grey Skirt,1829
9056,9056,18744,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Arrow Woman Cameron Blue Shirt,4306
9057,9057,12870,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Lee Cooper MenCasual Black Shoes,1949
9058,9058,29231,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Puma Women Black Grace Flats,1476
9059,9059,6169,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011.0,Casual,ADIDAS Women's Printed Upper Blue Flip Flop,3978
9060,9060,7887,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,Proline Men Blue Track Pants,3350
9061,9061,26279,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Polo T-shirt,1646
9062,9062,48206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,1777
9063,9063,9121,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2013.0,Casual,Puma Men Yacht L Brown Casual Shoes,2871
9064,9064,18576,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Puma Men Riddim Red Tshirt,1090
9065,9065,54659,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Red Dial Watch,2908
9066,9066,37905,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017.0,Casual,24 Unisex Gold Perfume,4635
9067,9067,38171,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Miami Blues Women Brown Sunglasses,2010
9068,9068,37139,Men,Apparel,Topwear,Shirts,Pink,Summer,2012.0,Formal,Wills Lifestyle Men Pink Check Shirt,1657
9069,9069,41985,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Under The SunYellow T-shirt,4868
9070,9070,59146,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Tiptopp Women Black Sandals,2725
9071,9071,15269,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,2011.0,Casual,ADIDAS Originals Women Concord Round Pink Casual Shoes,3692
9072,9072,56932,Women,Footwear,Shoes,Heels,Metallic,Winter,2012.0,Casual,HM Women Metallic Flats,3230
9073,9073,14941,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Status Quo Men Solid White Shorts,2062
9074,9074,15893,Girls,Footwear,Shoes,Casual Shoes,Grey,Winter,2012.0,Casual,Warner Bros Kids Girls TW Net Face Canvas Grey Casual Shoes,2237
9075,9075,39265,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Chief Men Brown Formal Shoes,3878
9076,9076,58252,Women,Accessories,Wallets,Wallets,Olive,Summer,2012.0,Casual,Baggit Women Olive Wallet,3082
9077,9077,20348,Women,Apparel,Topwear,Tunics,Purple,Fall,2011.0,Casual,Scullers For Her Women Solid Purple Tunic,1753
9078,9078,59380,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Vishudh Women Blue Printed Kurta,2184
9079,9079,52768,Women,Accessories,Bags,Handbags,Black,Fall,2012.0,Casual,Fiorelli Women Black Leather Handbag,2598
9080,9080,31834,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Titan Men White Dial Watch,2943
9081,9081,26883,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt,1791
9082,9082,27951,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey SP-IW Men Black Briefs SP01,3663
9083,9083,47088,Boys,Footwear,Flip Flops,Flip Flops,Blue,Winter,2013.0,Casual,Kids Ville Boys Blue Flip Flops,3865
9084,9084,28125,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Black Brief 8035,4358
9085,9085,8235,Women,Accessories,Bags,Handbags,Black,Winter,2016.0,Casual,Fastrack Women Black Handbag,1050
9086,9086,49112,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Deborah New Skin Compact Foundation 03,4804
9087,9087,19662,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Printed Blue Sweatshirt,1069
9088,9088,46966,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag,902
9089,9089,13358,Women,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Timberland Women Femmes Brown Casual Shoes,2023
9090,9090,12884,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Spykar Men Helmet Grey T-Shirts,2574
9091,9091,16418,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Levi's Men Stripes White Tshirts,2859
9092,9092,28317,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Formal Shoes,3576
9093,9093,13956,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops,1551
9094,9094,34748,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Soleil Cat Black Shoes,3238
9095,9095,19450,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Quiksilver Men Black T-shirt,4857
9096,9096,7873,Men,Apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Proline Men Multicoloured Striped Polo T-shirt,3913
9097,9097,18582,Women,Accessories,Socks,Socks,Black,Summer,2011.0,Casual,Puma Women Pack of 2 Socks,2821
9098,9098,57028,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Forever New Women Red Top,4889
9099,9099,38185,Women,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Miami Blues Women Sunglasses,1494
9100,9100,20946,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011.0,Casual,ADIDAS Men Checks Blue Flip Flops,4588
9101,9101,21894,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,BIBA Women sequin Purple Kurta,762
9102,9102,39057,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012.0,Formal,Belmonte Men Steel Button Cover,907
9103,9103,5718,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Basics Men Blue T-shirt,4570
9104,9104,58060,Women,Accessories,Jewellery,Earrings,Sea Green,Fall,2012.0,Casual,Rreverie Sea Green Earrings,1734
9105,9105,53488,Women,Apparel,Innerwear,Bra,Black,Summer,2018.0,Sports,Amante Black Sports Bra BCST22,2721
9106,9106,41971,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,3150
9107,9107,28773,Women,Apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Printed Green Kurti,2098
9108,9108,2965,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Puma Men's Excurse White Spectrum Blue Shoe,1745
9109,9109,50669,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018.0,Casual,Chromozome Men Assorted Checked Pyjamas S-5264,994
9110,9110,22249,Men,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,ID Men Blue Casual Sandals,3928
9111,9111,2159,Men,Apparel,Topwear,Tshirts,Green,Spring,2011.0,Casual,Basics Men Green Polo T-shirt,695
9112,9112,17992,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2010.0,Sports,Puma Women Essential Skinny Black Track Pant,2029
9113,9113,19034,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Comfort Blue Flats,586
9114,9114,8463,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Paiva Pink Tops,899
9115,9115,16840,Women,Accessories,Eyewear,Sunglasses,Maroon,Winter,2016.0,Casual,Idee Women Funky Eyewear Maroon Sunglasses,3835
9116,9116,49744,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Park Avenue Men Blue Tie,4179
9117,9117,41529,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Basics Men Brown Belt,889
9118,9118,52902,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari,3813
9119,9119,11259,Men,Accessories,Headwear,Caps,Black,Fall,2011.0,Casual,ADIDAS Men Nba Celtics Black Caps,3133
9120,9120,44867,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Puma Men Green Graphic Story T-shirt,2700
9121,9121,33109,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink Wedges,2812
9122,9122,45189,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A638,4597
9123,9123,25850,Women,Apparel,Topwear,Kurtis,Red,Summer,2012.0,Ethnic,Diva Women Printed Red Kurti,608
9124,9124,33935,Men,Apparel,Topwear,Tshirts,Turquoise Blue,Summer,2012.0,Casual,ADIDAS Men Polo Turquoise Blue T-Shirt,1079
9125,9125,39601,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,3641
9126,9126,5972,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men Red Black Checked Shirts,915
9127,9127,11857,Men,Footwear,Flip Flops,Flip Flops,White,Fall,2011.0,Casual,Playboy Men Casual White Slippers,917
9128,9128,36649,Women,Accessories,Wallets,Wallets,Turquoise Blue,Summer,2012.0,Casual,Paridhan Women Turquoise Blue Lace Coin Pouch Wallet,3811
9129,9129,14519,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White & Teal Blue Striped Shirt,3240
9130,9130,58636,Men,Accessories,Socks,Socks,Blue,Fall,2012.0,Casual,Fila Men Dark Blue Ankle Socks,1477
9131,9131,44269,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Formal,Hidekraft Men Black Wallet,4233
9132,9132,28541,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Sports,Nike Men Running Grey T-shirt,2606
9133,9133,43870,Women,Accessories,Jewellery,Earrings,White,Summer,2012.0,Casual,Royal Diadem White Earrings,1900
9134,9134,51589,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,1889
9135,9135,29493,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Women Chronograph White Dial Watch,2279
9136,9136,55915,Women,Personal Care,Nails,Nail Polish,Silver,Spring,2017.0,Casual,Colorbar Steel Etto Nail Lacquer 64,597
9137,9137,7619,Men,Accessories,Headwear,Caps,Blue,Summer,2011.0,Casual,Wrangler Men Light Blue Canvas Cap,3494
9138,9138,27509,Women,Apparel,Innerwear,Bra,Red,Fall,2015.0,Casual,Jockey Red T-shirt Bra SS15,4344
9139,9139,34922,Women,Apparel,Topwear,Dupatta,Grey,Summer,2012.0,Ethnic,Fabindia Grey Dupatta,1183
9140,9140,9783,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts,3570
9141,9141,8651,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Unisex Summer Sunglasses,3329
9142,9142,49576,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Red  Flats,4601
9143,9143,22847,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2016.0,Casual,Woodland Men Camel Casual Shoes,640
9144,9144,55129,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017.0,Casual,Lakme Truewear Color Crush 11 Nail Polish,2438
9145,9145,19206,Men,Accessories,Headwear,Caps,Black,Summer,2011.0,Casual,United Colors of Benetton Men Black Cap,728
9146,9146,24511,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Mother Earth Women Pink Printed Kurta,3998
9147,9147,10724,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Black Handbags,2531
9148,9148,58897,Men,Accessories,Ties,Ties,Black,Summer,2017.0,Casual,Hakashi Men Black Silk Tie,3750
9149,9149,59945,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2015.0,Casual,Vans Men Blue Casual Shoes,869
9150,9150,14384,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Casual Blue Flats,4159
9151,9151,15256,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Originals Women Midiru Lite Black Casual Shoes,4547
9152,9152,21063,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Clarks Men Gofor Action Brown Casual Shoe,2762
9153,9153,4601,Unisex,Accessories,Bags,Rucksacks,Blue,Winter,2015.0,Travel,Wildcraft Unisex Blue & Grey Rucksack,3335
9154,9154,7084,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,893
9155,9155,35651,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,U.S. Polo Assn. Men Brown Formal Shoes,4317
9156,9156,17501,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Classic Polo Men Stripes Grey Polo T-Shirt,904
9157,9157,9922,Women,Accessories,Bags,Handbags,White,Fall,2011.0,Casual,Puma Women Ferrari LS Shopper White Handbags,4397
9158,9158,23734,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Ray-Ban Women High Street Brown Sunglasses,2260
9159,9159,6156,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Lee Men's Sheild Black T-shirt,787
9160,9160,47271,Men,Apparel,Innerwear,Boxers,Green,Summer,2016.0,Casual,FCUK Underwear Green Printed Boxers,4478
9161,9161,26246,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Proline Men Green Polo Tshirt,2788
9162,9162,12073,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,W Women Printed Black Kurtas,1668
9163,9163,42703,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & White Sandals,4887
9164,9164,3424,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Myntra Men's All or Nothing at All T-shirt,3540
9165,9165,30323,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Ava Black T-shirt,2918
9166,9166,48239,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Avengers Boys Navy Blue Printed T-shirt,2708
9167,9167,18549,Women,Footwear,Shoes,Flats,Purple,Winter,2015.0,Casual,Catwalk Women  Purple Casual Shoes,2301
9168,9168,54666,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Blue Dial  Watch,2765
9169,9169,51126,Women,Free Items,Free Gifts,Free Gifts,Pink,Summer,2012.0,Ethnic,Satya Paul Pink Saree,3990
9170,9170,26848,Unisex,Personal Care,Fragrance,Perfume and Body Mist,Cream,Spring,2017.0,Casual,Calvin Klein Unisex One Perfume,1614
9171,9171,35463,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2012.0,Casual,Franco Leone Men Grey Shoes,3345
9172,9172,47043,Women,Apparel,Bottomwear,Salwar,Orange,Summer,2012.0,Ethnic,Shree Women Orange & Pink Jodhpuri Salwar,2778
9173,9173,17733,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012.0,Casual,Puma Men MM III Navy Blue Slipper,1687
9174,9174,48837,Women,Accessories,Jewellery,Pendant,Silver,Summer,2015.0,Casual,Lucera Women Silver Pendant,1882
9175,9175,42531,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Mother Earth Women White Kurti,3537
9176,9176,29800,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Basics Men Black & Navy Checked Shirt,3739
9177,9177,3616,Men,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,Puma Men Deccan Chargers Woven Black Shirt,4408
9178,9178,12241,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Stripes White Shirts,4387
9179,9179,55586,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017.0,Casual,Revlon Photo Ready Pink Sculpting Blush Palette 01,4128
9180,9180,13393,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Check Green Shirts,1692
9181,9181,30111,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Flying Machine Men Check Green & Brown Shirt,2980
9182,9182,40266,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers Men Navy Blue Striped T-shirt,1755
9183,9183,56303,Women,Apparel,Innerwear,Briefs,Rose,Winter,2015.0,Casual,Biara Women Rose Briefs,2842
9184,9184,15858,Unisex,Footwear,Sandal,Sandals,Green,Fall,2011.0,Casual,Warner Bros Kids Unisex LT Blug Clog Green Sandals,531
9185,9185,32646,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Kids Boys Contemporary Athlete Green T-shirt,2223
9186,9186,20383,Men,Apparel,Topwear,Sweaters,White,Fall,2011.0,Casual,Spykar Men Solid White Sweater,3743
9187,9187,58299,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Sports,Jockey LCESCBRA Men Pack of 3 Socks 2004,3034
9188,9188,53671,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Kiara Women Orange Handbag,2874
9189,9189,37334,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Watch NY8500,1351
9190,9190,4433,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Wrangler Men's Hiker Striper Polo White Navy T-shirt,4442
9191,9191,15064,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,2751
9192,9192,21251,Unisex,Accessories,Bags,Duffel Bag,Red,Fall,2011.0,Casual,Skybags Unisex Red Duffle Bag,735
9193,9193,6700,Men,Accessories,Socks,Socks,White,Summer,2011.0,Sports,Nike Men's Nsw Clsc White Blue Socks,2903
9194,9194,47427,Women,Accessories,Wallets,Wallets,Purple,Summer,2012.0,Casual,Baggit Women Purple Auxi Lally Wallet,2934
9195,9195,50490,Men,Apparel,Innerwear,Trunk,Grey Melange,Winter,2016.0,Casual,Chromozome Men Grey Trunks,4393
9196,9196,23162,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mark Taylor Men Navy Blue Printed T-shirt,3528
9197,9197,42969,Women,Apparel,Bottomwear,Swimwear,Brown,Summer,2018.0,Casual,Amante Brown & Green Swimsuit WCSD03,4465
9198,9198,51542,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Dial Watch,1589
9199,9199,16285,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Peter England Men Printed Blue TShirt,3628
9200,9200,35007,Women,Accessories,Stoles,Stoles,Rust,Summer,2012.0,Ethnic,Fabindia Women Printed Rust Stole,2419
9201,9201,30575,Men,Accessories,Eyewear,Sunglasses,Blue,Winter,2016.0,Casual,Opium Men Aviator Blue Sunglass,2757
